cell_id,cell_signal_total,cell_volume_um3,lysosome_core_signal,lysosome_core_volume_um3,puncta_core_fraction,lysosome_associated_signal,lysosome_associated_volume_um3,puncta_associated_fraction,membrane_residual_magenta_signal,membrane_residual_volume_um3,membrane_residual_mean_magenta,membrane_residual_fraction,HA_signal_0_0p2_um_from_puncta,volume_0_0p2_um_from_puncta,mean_HA_0_0p2_um_from_puncta,HA_signal_0p2_0p5_um_from_puncta,volume_0p2_0p5_um_from_puncta,mean_HA_0p2_0p5_um_from_puncta,HA_signal_0p5_1_um_from_puncta,volume_0p5_1_um_from_puncta,mean_HA_0p5_1_um_from_puncta,HA_signal_1_2_um_from_puncta,volume_1_2_um_from_puncta,mean_HA_1_2_um_from_puncta,HA_signal_2_plus_um_from_puncta,volume_2_plus_um_from_puncta,mean_HA_2_plus_um_from_puncta
1,37296312.0,13.987000558391703,3772936.0,0.20802740345858173,0.10116110139790765,28073780.0,4.555400673963773,0.7527226820710852,18032284.0,11.289404435846814,1597275.046923005,0.4834870536261065,15433468.0,1.307776409334895,3626.28477443609,16508505.0,5.4462004415065035,931.4209546377792,20817024.0,15.31198455205995,417.7524833938713,8388823.0,8.040858336342936,320.5756267196576,55954.0,0.11461480279180353,150.01072386058982
2,975052.0,0.01966581066669015,37053868.0,0.6793923028758113,38.001940409332015,162737984.0,7.300317653425384,166.90185138843876,3270.0,0.0009218348750011007,3547273.040625736,0.003353667291590602,102979336.0,2.8057580812116836,11277.991019603549,76991848.0,7.117487069883499,3323.9152096015196,63766136.0,14.804360814226012,1323.5255194171734,27919208.0,11.708839303972315,732.6914578139351,36168.0,0.018129419208354983,613.0169491525423
3,70086768.0,10.91268125026303,23486260.0,0.7491444750842279,0.3351026259336142,99421376.0,7.328894534550418,1.4185470216004255,14938858.0,7.40325588113384,2017876.7612327957,0.21314805099872774,64929496.0,2.9406532512535115,6784.691327063741,40685060.0,6.5170652879661155,1918.2922344287801,20404362.0,11.275576912721798,556.0529227415179,7564350.0,6.755513242299734,344.0686831930862,258713.0,0.32417859770872043,245.22559241706162
4,79154600.0,12.622070386806739,14243890.0,0.5346642275006385,0.17995024925904496,76286096.0,5.478771940423209,0.9637607416372517,27694056.0,9.12585798421923,3034679.703310043,0.3498729827451595,45711692.0,2.1257512217525383,6607.645562301243,39837052.0,5.396421358256444,2268.366473066849,29300454.0,10.465898614179164,860.2599530240751,7103484.0,4.3787156562552285,498.4901052631579,41567.0,0.08204330387509796,155.6816479400749
5,99700696.0,19.691929321481847,19869696.0,0.47873957841723835,0.1992934532773974,87846960.0,5.2756609896313,0.8811067878603375,44413340.0,16.67722200193658,2663113.796460985,0.4454666996507226,53549180.0,1.8977507293355995,8670.527849740933,45643972.0,5.698475918965138,2461.254893502292,42691128.0,13.799253522183145,950.6352542976753,13735831.0,13.341716145890931,316.35530528109814,76933.0,0.25411914720863676,93.02660217654172
6,61076672.0,12.676458644431804,14819896.0,0.47628135208390204,0.24264413097033186,89726056.0,5.514108943964918,1.4690724471693546,23655220.0,10.695435498054438,2211711.716115068,0.38730368282017724,49591808.0,1.9493734823356612,7817.119798234552,49699816.0,5.705850597965147,2676.493941515429,31801720.0,14.135415973266879,691.3116821007782,21223644.0,16.10322615310256,404.9850017173606,2271920.0,1.014018362501211,688.4606060606061
